NumberofFloors,NumberofBuildings,PropertyGFABuilding(s),PropertyGFAParking,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SiteEnergyUse(kBtu),LargestPropertyUseTypeGFA,Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,BuildingType,Neighborhood,largestUseType_encode,BuildingAge
7.0,1.0,207915.0,81556.0,85.0,52.90000153,11019217.0,198609.0,5327589.0,5691630.0,324.3,1,1,1,16.0
4.0,1.0,28567.0,7010.0,47.0,41.40000153,1189366.0,28567.0,1189367.0,0.0,4.9,0,0,1,38.0
4.0,1.0,27390.0,14084.0,92.0,30.70000076,714063.0,19386.0,714063.0,0.0,3.0,0,1,1,12.0
3.0,1.0,20176.0,1869.0,78.0,26.20000076,582992.0,22045.0,582991.0,0.0,2.4,0,0,1,51.0
4.0,1.0,25696.0,11395.0,86.0,23.89999962,893395.0,37091.0,893395.0,0.0,3.7,0,1,1,31.0
3.0,1.0,26012.0,4098.0,82.0,26.89999962,596052.0,22110.0,596053.0,0.0,2.5,0,0,1,31.0
6.0,1.0,41047.0,7132.0,0.0,18.39999962,889321.0,48179.0,833995.0,55330.0,6.4,1,1,0,15.0
4.0,1.0,25300.0,0.0,93.0,23.89999962,608305.0,25300.0,608305.0,0.0,2.5,0,1,1,51.0
4.0,1.0,20600.0,0.0,0.0,11.0,229712.0,20600.0,140526.0,89190.0,5.3,1,1,1,101.0
0.0,10.0,230971.0,0.0,0.0,217.3000031,42557948.0,196760.0,10160745.0,32397200.0,1762.7,2,1,1,30.0
1.0,1.0,25880.0,0.0,0.0,11.19999981,288651.0,25880.0,288651.0,0.0,1.2,1,1,1,77.0
1.0,1.0,45842.0,0.0,6.0,0.0,4666226.0,45842.0,1433636.0,3232590.0,177.6,1,1,1,61.0
1.0,1.0,31365.0,0.0,0.0,15.5,508021.0,31365.0,501648.0,6370.0,2.4,1,1,1,49.0
1.0,1.0,32100.0,0.0,0.0,18.89999962,617839.0,32100.0,332092.0,285750.0,16.6,1,1,1,111.0
1.0,1.0,20520.0,0.0,16.0,52.70000076,1091627.0,15400.0,823486.0,268140.0,17.6,1,1,1,55.0
1.0,1.0,22972.0,0.0,30.0,18.39999962,419855.0,22972.0,419855.0,0.0,1.7,1,1,1,76.0
1.0,1.0,24990.0,0.0,0.0,14.0,453032.0,25649.0,453032.0,0.0,1.9,1,1,1,68.0
2.0,1.0,24000.0,0.0,76.0,53.90000153,1317890.0,19140.0,539433.0,778460.0,43.6,1,1,1,70.0
1.0,1.0,99931.0,0.0,0.0,54.29999924,5541094.0,50173.0,2667969.0,2873120.0,163.6,1,1,1,58.0
1.0,1.0,24354.0,0.0,57.0,10.89999962,269590.0,24354.0,231049.0,38540.0,3.0,1,1,0,55.0
1.0,1.0,33600.0,0.0,52.0,22.10000038,750533.0,33600.0,549125.0,201410.0,13.0,1,1,0,62.0
1.0,1.0,23296.0,0.0,0.0,47.20000076,1154820.0,19471.0,578121.0,576700.0,33.0,1,1,1,54.0
1.0,1.0,35222.0,0.0,0.0,28.5,1009388.0,23380.0,831696.0,177690.0,12.9,1,1,1,67.0
1.0,1.0,25520.0,0.0,84.0,18.10000038,462058.0,25520.0,113042.0,349020.0,19.0,1,1,0,64.0
3.0,1.0,59846.0,0.0,65.0,37.29999924,2246423.0,59846.0,1704153.0,542270.0,35.9,0,1,1,20.0
3.0,1.0,66363.0,0.0,70.0,36.79999924,1740960.0,46927.0,1740960.0,0.0,7.2,0,1,1,20.0
3.0,1.0,121635.0,0.0,10.0,58.29999924,7112926.0,121635.0,4808006.0,2304920.0,142.3,0,1,1,20.0
4.0,1.0,22207.0,0.0,0.0,30.10000038,673690.0,22206.0,424942.0,248750.0,15.0,0,0,1,52.0
2.0,1.0,20645.0,0.0,0.0,34.20000076,712784.0,20645.0,712784.0,0.0,2.9,0,1,1,68.0
4.0,1.0,20278.0,0.0,81.0,26.0,534047.0,20278.0,534047.0,0.0,2.2,0,0,1,53.0
3.0,1.0,20832.0,0.0,63.0,70.80000305,1491494.0,20901.0,377145.0,1114350.0,60.7,0,1,1,96.0
3.0,1.0,67313.0,0.0,37.0,41.90000153,2836700.0,67313.0,2836700.0,0.0,11.7,0,0,1,28.0
2.0,1.0,25951.0,0.0,68.0,30.10000038,787462.0,25951.0,787462.0,0.0,3.3,0,0,1,16.0
3.0,1.0,85695.0,0.0,87.0,25.20000076,2174582.0,85695.0,2174582.0,0.0,9.0,0,0,1,34.0
1.0,1.0,41526.0,0.0,24.0,77.19999695,3263319.0,42680.0,926392.0,2336930.0,127.9,1,0,1,51.0
3.0,1.0,32676.0,8656.0,91.0,27.5,912848.0,32676.0,912848.0,0.0,3.8,0,1,1,34.0
4.0,1.0,32599.0,14439.0,97.0,22.60000038,1080027.0,47038.0,1080027.0,0.0,4.5,0,1,1,31.0
2.0,1.0,20738.0,0.0,85.0,20.39999962,423926.0,20738.0,423926.0,0.0,1.8,1,0,1,63.0
4.0,1.0,21616.0,5728.0,0.0,41.29999924,896268.0,21616.0,896268.0,0.0,3.7,0,0,1,31.0
4.0,1.0,30948.0,0.0,0.0,38.0,900330.0,11729.0,900330.0,0.0,3.7,1,0,1,21.0
4.0,1.0,63670.0,0.0,42.0,35.79999924,2301197.0,63670.0,2301197.0,0.0,9.5,0,0,1,30.0
2.0,1.0,21329.0,7056.0,1.0,125.1999969,2755258.0,22000.0,2755258.0,0.0,11.4,1,0,1,35.0
4.0,1.0,48965.0,15230.0,87.0,29.89999962,1478730.0,48965.0,1478730.0,0.0,6.1,0,0,1,32.0
4.0,1.0,22935.0,0.0,0.0,20.70000076,477933.0,22935.0,477933.0,0.0,2.0,0,0,1,29.0
3.0,1.0,22308.0,0.0,68.0,28.0,620505.0,22308.0,620505.0,0.0,2.6,0,1,1,113.0
4.0,1.0,30920.0,0.0,72.0,40.29999924,1258362.0,30920.0,840238.0,418120.0,25.7,0,1,1,98.0
1.0,1.0,21755.0,0.0,23.0,27.29999924,594673.0,21755.0,315006.0,279670.0,16.2,1,1,0,43.0
1.0,1.0,27933.0,0.0,0.0,440.0,12289728.0,27933.0,11981160.0,308570.0,66.0,1,1,1,61.0
2.0,1.0,24305.0,0.0,0.0,29.79999924,700391.0,13983.0,400514.0,299880.0,17.6,1,1,1,38.0
1.0,1.0,28800.0,0.0,84.0,31.60000038,906670.0,28800.0,376145.0,530530.0,29.7,1,1,1,59.0
1.0,1.0,39600.0,0.0,0.0,26.20000076,1057568.0,17600.0,415454.0,642110.0,35.8,1,1,1,69.0
1.0,1.0,39600.0,0.0,84.0,14.5,585610.0,39600.0,377928.0,207680.0,12.6,1,1,1,69.0
1.0,1.0,41248.0,0.0,36.0,27.60000038,1176932.0,41430.0,892887.0,284040.0,18.8,1,1,0,84.0
1.0,1.0,36400.0,0.0,0.0,65.40000153,2382004.0,21400.0,1048101.0,1333900.0,75.2,1,1,1,12.0
3.0,1.0,30932.0,4516.0,74.0,29.79999924,929961.0,30932.0,929961.0,0.0,3.8,0,0,1,53.0
8.0,2.0,306900.0,52044.0,95.0,36.70000076,10914718.0,297922.0,5838911.0,5075810.0,293.7,0,0,1,3.0
1.0,1.0,31332.0,0.0,0.0,112.6999969,3537300.0,31332.0,3537299.0,0.0,14.6,1,0,1,101.0
4.0,1.0,23596.0,0.0,0.0,22.39999962,533026.0,23596.0,533026.0,0.0,2.2,0,0,1,52.0
2.0,1.0,35864.0,0.0,63.0,30.20000076,1102819.0,35864.0,406716.0,696100.0,38.7,1,0,0,73.0
4.0,1.0,30799.0,11249.0,89.0,25.5,782170.0,30799.0,782170.0,0.0,3.2,0,0,1,25.0
6.0,1.0,71000.0,0.0,8.0,51.0,3672313.0,71000.0,3672312.0,0.0,15.2,1,1,1,54.0
4.0,1.0,32922.0,0.0,90.0,23.5,783034.0,32922.0,783034.0,0.0,3.2,0,1,1,52.0
1.0,1.0,20484.0,0.0,98.0,17.89999962,373598.0,20484.0,110314.0,263280.0,14.4,1,1,1,67.0
4.0,1.0,27642.0,17622.0,34.0,64.80000305,1405458.0,21743.0,1405458.0,0.0,5.8,1,1,1,37.0
4.0,2.0,22356.0,14576.0,0.0,91.19999695,2521836.0,27642.0,2521836.0,0.0,10.4,1,1,1,34.0
4.0,1.0,20808.0,0.0,83.0,26.89999962,565936.0,20808.0,565936.0,0.0,2.3,0,0,1,41.0
4.0,1.0,45082.0,0.0,0.0,116.5,5301454.0,45082.0,2662503.0,2638950.0,151.2,1,1,2,48.0
2.0,1.0,41600.0,0.0,57.0,28.0,1469604.0,41600.0,618462.0,851140.0,47.8,1,1,0,70.0
7.0,1.0,48768.0,12977.0,99.0,22.79999924,1134107.0,49378.0,1134107.0,0.0,4.7,1,1,1,40.0
2.0,1.0,34110.0,0.0,53.0,61.0,2081419.0,34110.0,2081419.0,0.0,8.6,1,1,1,61.0
4.0,1.0,42712.0,13937.0,100.0,21.5,916626.0,42712.0,916626.0,0.0,3.8,0,1,1,27.0
3.0,1.0,27072.0,16897.0,92.0,28.60000038,785549.0,27072.0,785549.0,0.0,3.2,0,1,1,22.0
8.0,1.0,117161.0,11410.0,0.0,32.90000153,3179727.0,92340.0,1644321.0,1535410.0,88.3,1,1,1,14.0
3.0,1.0,21239.0,0.0,0.0,22.10000038,466718.0,21239.0,465258.0,1460.0,2.0,0,0,1,96.0
5.0,1.0,21815.0,5028.0,0.0,29.79999924,656450.0,21815.0,371450.0,285000.0,16.7,1,0,1,24.0
4.0,1.0,26280.0,0.0,88.0,33.0,823671.0,24695.0,545702.0,277970.0,17.0,0,0,1,52.0
4.0,1.0,26970.0,0.0,0.0,23.5,650385.0,26970.0,650385.0,0.0,2.7,0,0,1,41.0
5.0,1.0,38713.0,7512.0,76.0,45.20000076,1803168.0,39865.0,1065288.0,737880.0,43.6,1,1,1,16.0
4.0,1.0,25729.0,8311.0,94.0,43.20000076,1119360.0,25729.0,544234.0,575130.0,32.8,0,1,1,93.0
1.0,1.0,23750.0,0.0,45.0,62.09999847,1543924.0,24165.0,393482.0,1150443.0,62.7,1,1,1,51.0
1.0,1.0,43390.0,0.0,85.0,12.5,541992.0,36430.0,541992.0,0.0,2.2,1,1,1,51.0
1.0,1.0,35400.0,0.0,0.0,66.0,2485488.0,28500.0,766717.0,1718771.0,94.5,1,1,0,62.0
1.0,1.0,28144.0,0.0,51.0,23.70000076,675544.0,22201.0,530314.0,145230.0,9.9,1,1,0,55.0
3.0,2.0,71283.0,0.0,89.0,10.60000038,756291.0,57910.0,746533.0,9760.0,3.6,1,1,1,105.0
2.0,1.0,47368.0,0.0,82.0,51.90000153,2509960.0,41968.0,1025222.0,1484740.0,83.1,1,1,1,42.0
1.0,1.0,46183.0,0.0,0.0,35.09999847,1616981.0,18871.0,1222656.0,394330.0,26.0,1,1,1,90.0
2.0,1.0,20931.0,0.0,1.0,130.6000061,2694992.0,20931.0,276044.0,2418950.0,129.6,0,1,1,59.0
3.0,1.0,51672.0,0.0,85.0,31.70000076,1634028.0,51548.0,1152542.0,481490.0,30.3,1,1,1,32.0
2.0,1.0,27270.0,11082.0,55.0,69.80000305,1915470.0,19987.0,1915470.0,0.0,7.9,1,1,1,31.0
2.0,1.0,21300.0,0.0,0.0,29.0,622804.0,21300.0,622804.0,0.0,2.6,0,1,1,55.0
1.0,1.0,28425.0,0.0,0.0,75.09999847,2107510.0,28384.0,607429.0,1500080.0,82.2,1,1,1,26.0
4.0,1.0,45929.0,24165.0,97.0,29.89999962,1394834.0,45929.0,1394833.0,0.0,5.8,0,1,1,34.0
4.0,1.0,93472.0,41018.0,89.0,28.89999962,2722028.0,93472.0,2722028.0,0.0,11.3,0,0,1,34.0
3.0,1.0,36172.0,0.0,86.0,25.89999962,705836.0,27172.0,705836.0,0.0,2.9,0,0,1,45.0
3.0,1.0,35115.0,0.0,0.0,48.59999847,1742836.0,35115.0,1188787.0,554050.0,34.3,1,0,1,12.0
4.0,1.0,38100.0,0.0,78.0,34.0,1106535.0,32432.0,1106534.0,0.0,4.6,0,1,1,36.0
1.0,1.0,66704.0,0.0,0.0,6.5,765173.0,117337.0,765173.0,0.0,3.2,1,1,1,49.0
1.0,1.0,25658.0,0.0,64.0,0.0,1086936.0,27320.0,927920.0,159020.0,12.3,1,1,1,52.0
3.0,1.0,23490.0,0.0,70.0,67.80000305,1573220.0,23490.0,247164.0,1326060.0,71.5,0,1,1,113.0
5.0,1.0,87735.0,43315.0,92.0,35.5,3103502.0,78453.0,3002036.0,101470.0,17.8,1,1,1,15.0
5.0,1.0,44747.0,4315.0,99.0,18.10000038,703095.0,35273.0,703095.0,0.0,2.9,1,1,1,6.0
4.0,1.0,40800.0,0.0,83.0,53.70000076,2242292.0,40800.0,354761.0,1887530.0,101.7,0,1,1,93.0
5.0,1.0,36814.0,2412.0,79.0,25.5,1011252.0,39226.0,1011252.0,0.0,4.2,1,1,1,56.0
2.0,1.0,36000.0,0.0,93.0,19.70000076,714597.0,27600.0,566976.0,147620.0,10.2,1,1,1,114.0
3.0,1.0,23469.0,0.0,16.0,75.80000305,1759579.0,23469.0,285950.0,1473630.0,79.4,0,1,1,116.0
3.0,1.0,21000.0,0.0,0.0,89.69999695,2620414.0,29618.0,282569.0,2337840.0,125.3,0,1,1,105.0
1.0,1.0,36000.0,0.0,17.0,62.70000076,1152219.0,18000.0,550361.0,601860.0,34.2,1,1,1,108.0
2.0,1.0,43200.0,0.0,56.0,33.59999847,1442819.0,43200.0,841219.0,601600.0,35.4,1,1,1,106.0
4.0,1.0,40970.0,12870.0,24.0,77.30000305,2698081.0,34426.0,1879092.0,818990.0,51.3,1,1,1,108.0
11.0,1.0,134992.0,50622.0,0.0,25.60000038,3487751.0,118118.0,1958249.0,1529500.0,89.3,1,1,1,118.0
1.0,1.0,43794.0,0.0,84.0,26.70000076,1195309.0,34038.0,843655.0,351650.0,22.2,1,1,1,46.0
1.0,1.0,48280.0,0.0,11.0,164.6000061,7947900.0,40780.0,1491315.0,6456580.0,349.1,1,1,1,53.0
1.0,1.0,36040.0,0.0,75.0,13.69999981,505073.0,31476.0,215088.0,289980.0,16.3,1,1,0,67.0
1.0,1.0,32822.0,0.0,53.0,246.1999969,8596135.0,35042.0,5003036.0,3593100.0,211.5,1,1,1,56.0
2.0,1.0,20144.0,0.0,79.0,32.20000076,652232.0,20144.0,652232.0,0.0,2.7,0,1,1,60.0
1.0,1.0,64314.0,0.0,36.0,69.40000153,4544929.0,65310.0,927566.0,3617360.0,196.0,1,1,1,73.0
2.0,1.0,20385.0,0.0,48.0,42.59999847,823377.0,19571.0,138920.0,684460.0,36.9,1,1,0,71.0
2.0,1.0,20317.0,0.0,100.0,22.29999924,458826.0,20317.0,458826.0,0.0,1.9,1,1,1,54.0
2.0,1.0,20979.0,0.0,85.0,25.39999962,571922.0,22000.0,477908.0,94010.0,7.0,0,1,1,37.0
2.0,1.0,46480.0,27217.0,6.0,42.29999924,3149940.0,73967.0,2196081.0,953860.0,59.7,0,1,1,17.0
1.0,1.0,24377.0,0.0,23.0,395.8999939,9724513.0,24377.0,4547497.0,5177020.0,293.8,1,1,1,48.0
2.0,1.0,95865.0,0.0,46.0,29.39999962,2847582.0,95865.0,2847582.0,0.0,11.8,0,0,1,31.0
3.0,1.0,155600.0,0.0,55.0,37.70000076,5700775.0,150000.0,5460452.0,240320.0,35.4,0,0,1,34.0
3.0,1.0,30003.0,2402.0,78.0,29.10000038,950441.0,32405.0,950441.0,0.0,3.9,0,0,1,12.0
1.0,1.0,33392.0,0.0,0.0,57.29999924,1972150.0,33392.0,1972150.0,0.0,8.2,1,1,0,35.0
1.0,1.0,45155.0,0.0,75.0,126.8000031,5727530.0,45155.0,3455210.0,2272320.0,135.0,1,1,1,35.0
4.0,2.0,54304.0,0.0,97.0,23.0,1568643.0,68138.0,1568643.0,0.0,6.5,0,0,1,31.0
4.0,1.0,114030.0,0.0,33.0,31.29999924,3592280.0,114089.0,3592280.0,0.0,14.9,0,1,1,36.0
6.0,1.0,44839.0,0.0,99.0,25.79999924,1164820.0,44839.0,1164820.0,0.0,4.8,1,0,1,32.0
1.0,1.0,32000.0,0.0,11.0,52.79999924,1695506.0,32040.0,1511814.0,183690.0,16.0,1,1,1,55.0
1.0,1.0,44000.0,0.0,16.0,88.30000305,4097842.0,45449.0,911945.0,3185900.0,173.0,1,1,1,51.0
1.0,1.0,36000.0,0.0,30.0,95.40000153,3475924.0,36000.0,422823.0,3053100.0,163.9,1,1,1,48.0
1.0,1.0,31360.0,0.0,0.0,63.40000153,2005911.0,29640.0,601985.0,1403930.0,77.1,1,1,1,42.0
1.0,1.0,33320.0,0.0,82.0,47.70000076,1616926.0,32200.0,549118.0,1067810.0,59.0,1,1,1,42.0
1.0,1.0,48020.0,0.0,49.0,56.70000076,2735075.0,47800.0,1593506.0,1141570.0,67.2,1,1,1,42.0
1.0,1.0,27420.0,0.0,59.0,39.79999924,1127951.0,27850.0,420624.0,707330.0,39.3,1,1,1,42.0
4.0,1.0,48972.0,0.0,0.0,35.0,1580858.0,44891.0,1580858.0,0.0,6.5,0,1,1,31.0
4.0,1.0,37642.0,0.0,21.0,70.30000305,2440848.0,35000.0,748060.0,1692790.0,93.0,0,1,1,39.0
8.0,1.0,87925.0,0.0,0.0,30.39999962,2187035.0,62809.0,2018215.0,168820.0,17.3,1,1,1,22.0
6.0,1.0,105903.0,0.0,99.0,29.70000076,3154906.0,96345.0,1654260.0,1500650.0,86.5,1,1,1,12.0
2.0,1.0,43645.0,0.0,37.0,67.30000305,2502790.0,37000.0,495509.0,2007280.0,108.7,1,1,1,72.0
4.0,1.0,67360.0,42263.0,99.0,28.10000038,3080972.0,104264.0,1607603.0,1473369.0,84.9,0,1,1,9.0
1.0,1.0,26853.0,0.0,60.0,72.30000305,1490578.0,20360.0,1064271.0,426310.0,27.0,1,1,1,69.0
8.0,1.0,91759.0,45239.0,85.0,36.70000076,3354910.0,91759.0,2614451.0,740460.0,50.1,1,1,1,16.0
3.0,1.0,26772.0,0.0,52.0,32.90000153,893562.0,26772.0,837478.0,56080.0,6.4,0,1,1,114.0
6.0,1.0,37417.0,0.0,93.0,24.89999962,941946.0,37417.0,941946.0,0.0,3.9,1,1,1,54.0
1.0,2.0,27760.0,0.0,0.0,52.0,2009402.0,19715.0,616996.0,1392410.0,76.5,1,1,1,105.0
1.0,1.0,26075.0,0.0,0.0,57.29999924,1489749.0,26075.0,1148524.0,341230.0,22.9,1,1,1,103.0
1.0,2.0,29394.0,0.0,57.0,32.40000153,970212.0,29394.0,541655.0,428560.0,25.0,1,1,1,29.0
3.0,1.0,33000.0,0.0,0.0,20.39999962,687141.0,30200.0,205027.0,482110.0,26.5,0,1,1,116.0
2.0,1.0,20400.0,0.0,56.0,35.59999847,751011.0,15000.0,264337.0,486670.0,26.9,1,1,1,95.0
1.0,1.0,20460.0,0.0,1.0,152.3999939,3087974.0,11256.0,3087974.0,0.0,12.8,1,1,1,95.0
2.0,1.0,25821.0,0.0,0.0,9.399999619,243371.0,25821.0,215493.0,27880.0,2.4,1,1,0,96.0
2.0,1.0,21870.0,0.0,56.0,40.70000076,891112.0,21870.0,891112.0,0.0,3.7,1,1,0,66.0
1.0,3.0,51664.0,0.0,0.0,44.90000153,2516050.0,43175.0,1211560.0,1304490.0,74.3,1,1,1,33.0
1.0,1.0,43615.0,0.0,100.0,71.5,3117926.0,43615.0,1265630.0,1852300.0,103.6,1,0,1,51.0
3.0,1.0,36879.0,0.0,79.0,31.79999924,535777.0,16855.0,535777.0,0.0,2.2,1,0,1,51.0
2.0,1.0,28531.0,0.0,0.0,73.69999695,2083820.0,28303.0,1578257.0,505560.0,33.4,1,0,1,19.0
2.0,1.0,36600.0,0.0,0.0,5.699999809,246350.0,43556.0,246350.0,0.0,1.0,1,0,0,39.0
5.0,1.0,35176.0,0.0,0.0,34.29999924,1002311.0,14452.0,1002311.0,0.0,4.1,1,0,1,17.0
4.0,1.0,33084.0,0.0,46.0,33.40000153,1112540.0,33084.0,1112540.0,0.0,4.6,0,0,1,31.0
1.0,1.0,36701.0,0.0,77.0,42.20000076,1814863.0,42131.0,633155.0,1181710.0,65.4,1,0,1,62.0
4.0,1.0,29130.0,0.0,90.0,28.10000038,826331.0,29130.0,606873.0,219460.0,14.2,0,1,1,21.0
4.0,1.0,114403.0,46340.0,96.0,28.10000038,3935851.0,140000.0,2670225.0,1265630.0,78.3,0,1,1,5.0
2.0,1.0,26050.0,15243.0,0.0,65.90000153,2790129.0,26393.0,1460301.0,1329830.0,76.7,1,1,2,81.0
4.0,1.0,102353.0,28681.0,97.0,38.59999847,3894396.0,95444.0,2360940.0,1533460.0,91.2,0,1,1,6.0
1.0,1.0,48890.0,0.0,79.0,26.79999924,1330197.0,30889.0,534686.0,795510.0,44.5,1,1,1,80.0
3.0,1.0,43473.0,0.0,10.0,93.30000305,4057677.0,43473.0,4057677.0,0.0,16.8,1,1,1,21.0
4.0,1.0,24090.0,0.0,53.0,38.0,951166.0,24631.0,673698.0,277470.0,17.5,0,1,1,19.0
1.0,1.0,40265.0,0.0,42.0,60.20000076,2452712.0,40793.0,2001916.0,450796.0,32.2,1,0,1,31.0
1.0,1.0,26208.0,0.0,74.0,47.59999847,1581233.0,32427.0,993247.0,587986.0,35.3,1,0,1,16.0
7.0,1.0,100536.0,0.0,65.0,45.79999924,4631107.0,77577.0,3471372.0,1159730.0,76.0,1,0,1,43.0
2.0,1.0,49501.0,0.0,72.0,34.20000076,1705127.0,49501.0,1705127.0,0.0,7.1,0,0,1,21.0
2.0,1.0,27227.0,0.0,0.0,173.3999939,6747823.0,39333.0,1571842.0,5175980.0,281.4,1,0,1,46.0
1.0,1.0,42172.0,0.0,0.0,75.59999847,3204864.0,12000.0,402951.0,2801913.0,150.5,1,1,1,95.0
2.0,1.0,38050.0,0.0,0.0,84.59999847,3210430.0,12996.0,1917808.0,1292620.0,76.6,0,1,1,92.0
1.0,1.0,51000.0,0.0,0.0,24.29999924,1246881.0,51000.0,1104582.0,142299.0,12.1,1,1,1,68.0
4.0,1.0,28235.0,9806.0,0.0,43.40000153,1232468.0,28235.0,609296.0,623170.0,35.6,0,1,1,93.0
3.0,1.0,27291.0,5001.0,42.0,89.19999695,2434480.0,27291.0,311821.0,2122660.0,114.0,0,1,1,98.0
3.0,1.0,45552.0,0.0,68.0,28.60000038,1316294.0,45552.0,845803.0,470490.0,28.5,0,1,1,97.0
9.0,1.0,115511.0,29484.0,93.0,36.79999924,5378219.0,144995.0,2264261.0,3113960.0,174.8,1,1,1,60.0
4.0,1.0,22326.0,0.0,0.0,25.0,560744.0,22326.0,560744.0,0.0,2.3,0,1,1,57.0
3.0,1.0,25800.0,0.0,0.0,31.60000038,821950.0,25800.0,503998.0,317950.0,19.0,0,1,1,94.0
3.0,1.0,29528.0,0.0,87.0,47.90000153,1400085.0,29528.0,292726.0,1107360.0,60.0,0,1,1,73.0
5.0,1.0,25459.0,2451.0,77.0,35.79999924,924424.0,25459.0,924423.0,0.0,3.8,1,1,1,62.0
4.0,1.0,23100.0,0.0,96.0,22.39999962,520101.0,23100.0,520101.0,0.0,2.2,0,1,1,60.0
4.0,1.0,32880.0,4629.0,1.0,143.0,4643385.0,32880.0,491919.0,4151470.0,222.5,0,1,1,55.0
2.0,1.0,20747.0,0.0,0.0,31.79999924,659442.0,20747.0,537914.0,121530.0,8.7,1,1,1,86.0
2.0,1.0,40800.0,0.0,36.0,74.59999847,1934728.0,20985.0,478560.0,1456170.0,79.3,1,1,1,93.0
4.0,1.0,44775.0,0.0,0.0,14.89999962,683931.0,44775.0,313410.0,370520.0,21.0,1,1,1,112.0
5.0,1.0,32250.0,0.0,73.0,23.10000038,758383.0,32250.0,664284.0,94099.0,7.7,1,1,1,111.0
7.0,1.0,36000.0,0.0,67.0,29.5,1061150.0,36000.0,1061150.0,0.0,4.4,1,1,1,112.0
2.0,1.0,41276.0,0.0,32.0,62.59999847,2610674.0,24300.0,768314.0,1842360.0,101.0,1,1,1,83.0
2.0,1.0,24430.0,0.0,0.0,42.29999924,1042996.0,15667.0,689922.0,353070.0,21.6,1,1,0,84.0
1.0,1.0,22580.0,0.0,91.0,37.5,851711.0,22580.0,721223.0,130488.0,9.9,1,1,1,94.0
4.0,1.0,54871.0,0.0,66.0,34.79999924,1540653.0,43955.0,1540653.0,0.0,6.4,0,0,1,34.0
4.0,1.0,35874.0,9318.0,48.0,82.59999847,4495407.0,54451.0,569678.0,3925730.0,210.9,0,1,1,94.0
4.0,1.0,22553.0,0.0,77.0,30.20000076,691028.0,22553.0,691028.0,0.0,2.9,0,1,1,93.0
3.0,1.0,27504.0,0.0,78.0,48.29999924,1352925.0,27504.0,260462.0,1092460.0,59.1,0,1,1,112.0
4.0,1.0,63998.0,0.0,82.0,60.0,3817650.0,63998.0,1511503.0,2306150.0,128.7,0,0,1,33.0
4.0,2.0,37566.0,567.0,100.0,24.79999924,950283.0,38133.0,545525.0,404760.0,23.8,0,0,1,101.0
4.0,1.0,62988.0,9868.0,99.0,23.79999924,1513628.0,62988.0,980203.0,533430.0,32.4,0,0,1,5.0
6.0,1.0,279077.0,156997.0,61.0,217.6999969,10912513.0,50188.0,8375713.0,2536800.0,169.4,1,1,1,17.0
9.0,1.0,127230.0,0.0,81.0,36.59999847,3971615.0,106400.0,3873698.0,97920.0,21.2,1,1,1,51.0
4.0,1.0,20132.0,0.0,72.0,30.60000038,624277.0,20132.0,624277.0,0.0,2.6,0,0,1,54.0
6.0,1.0,179775.0,64725.0,92.0,41.09999847,10223432.0,244500.0,6207237.0,4016190.0,239.0,1,0,1,12.0
4.0,1.0,33034.0,0.0,98.0,19.89999962,618664.0,30824.0,618665.0,0.0,2.6,0,0,1,41.0
4.0,1.0,88096.0,0.0,88.0,23.89999962,2107368.0,88096.0,2107368.0,0.0,8.7,0,0,1,42.0
3.0,1.0,42355.0,84710.0,0.0,55.90000153,2359908.0,84710.0,2359908.0,0.0,9.8,1,1,1,12.0
1.0,1.0,37247.0,0.0,48.0,50.90000153,1951715.0,37247.0,463985.0,1487730.0,80.9,1,1,1,57.0
4.0,1.0,34824.0,3697.0,89.0,23.89999962,839515.0,34824.0,839515.0,0.0,3.5,0,1,1,55.0
4.0,1.0,23968.0,0.0,0.0,26.60000038,642709.0,23968.0,642709.0,0.0,2.7,0,1,1,58.0
6.0,1.0,51568.0,0.0,91.0,28.39999962,1480048.0,51568.0,1032751.0,447300.0,28.0,1,1,1,54.0
4.0,1.0,21312.0,0.0,0.0,21.5,461759.0,21312.0,461759.0,0.0,1.9,0,1,1,35.0
1.0,1.0,25384.0,0.0,6.0,99.40000153,2344216.0,23468.0,1752548.0,591670.0,38.7,1,1,1,28.0
6.0,1.0,29840.0,0.0,100.0,20.29999924,609974.0,29840.0,609974.0,0.0,2.5,1,1,1,54.0
3.0,1.0,49052.0,0.0,97.0,20.60000038,873865.0,32393.0,873865.0,0.0,3.6,1,1,1,111.0
2.0,1.0,39036.0,0.0,0.0,33.5,1401508.0,27636.0,842986.0,558520.0,33.1,1,1,1,84.0
1.0,1.0,26310.0,0.0,97.0,13.0,351939.0,20164.0,351939.0,0.0,1.5,1,1,1,98.0
6.0,1.0,20078.0,0.0,0.0,45.29999924,907639.0,20076.0,907639.0,0.0,3.8,1,0,1,25.0
6.0,1.0,29866.0,0.0,97.0,25.5,632598.0,24908.0,632598.0,0.0,2.6,1,1,1,21.0
3.0,1.0,191330.0,0.0,73.0,30.20000076,5839356.0,191330.0,5730976.0,108380.0,29.5,0,1,1,57.0
1.0,1.0,37883.0,0.0,0.0,95.30000305,3636484.0,37883.0,291781.0,3344700.0,178.8,1,1,1,55.0
3.0,1.0,27320.0,19400.0,77.0,32.70000076,901057.0,27320.0,901057.0,0.0,3.7,0,1,1,52.0
